topic_id,tweet_id,relevance
52,1464717374171586566,0.2835820895522388
52,1464714122810036235,0.2835820895522388
52,1464705789671743498,0.2835820895522388
52,1464703111713505280,0.2835820895522388
52,1464698770973769728,0.2835820895522388
52,1464695238849617920,0.2835820895522388
52,1464695232478552064,0.2835820895522388
52,1464613749692715014,0.2835820895522388
52,1464708239535349763,0.2829850746268657
52,1464706439663042564,0.2829850746268657
52,1464705278050504707,0.2829850746268657
52,1464695168280449025,0.2829850746268657
52,1464693959989633035,0.2829850746268657
52,1464731086479572996,0.2823880597014925
52,1464714948140048384,0.2823880597014925
52,1464705484200546307,0.2823880597014925
52,1464608575578382344,0.2823880597014925
52,1464717780721225734,0.2817910447761194
52,1464716488598855691,0.2817910447761194
52,1464715133356281865,0.2817910447761194
52,1464712161863905287,0.2817910447761194
52,1464706456918405124,0.2817910447761194
52,1464701602573520899,0.2817910447761194
52,1464701132308193287,0.2817910447761194
52,1464693813000159236,0.2817910447761194
52,1464720017900163081,0.2794029850746268
52,1464731117421015053,0.2788059701492537
52,1464715340437409793,0.2776119402985075
52,1464735409083236357,0.2770149253731343
52,1464707827881197573,0.2770149253731343
52,1464703583786516490,0.2770149253731343
52,1464703372183973890,0.2770149253731343
52,1464692405374836737,0.2770149253731343
52,1464691411157241857,0.2770149253731343
52,1464719175402799107,0.2764179104477612
52,1464717179060830211,0.2764179104477612
52,1464706593551966216,0.2764179104477612
52,1464704296050733070,0.2764179104477612
52,1464696731904401417,0.2764179104477612
52,1464694810380546048,0.2764179104477612
52,1464688399592345610,0.2764179104477612
52,1464667823863652356,0.2764179104477612
52,1464321674627764228,0.2764179104477612
52,1464693486037446661,0.2758208955223881
52,1464725115674009603,0.2734328358208955
52,1464719742296592386,0.2722388059701492
52,1464712634104795137,0.2722388059701492
52,1464700217324933126,0.2722388059701492
52,1464694953502818304,0.2722388059701492
52,1463847438058360840,0.2722388059701492
52,1464727648312172553,0.2716417910447761
52,1464717256500383747,0.271044776119403
52,1464708285861351424,0.271044776119403
52,1464695403035648008,0.271044776119403
52,1464642229339893764,0.271044776119403
52,1464574507281170433,0.271044776119403
52,1464686949034340364,0.2704477611940298
52,1464727168722874370,0.2698507462686567
52,1464726052387840004,0.2698507462686567
52,1464708083289100294,0.2698507462686567
52,1464705628576919560,0.2698507462686567
52,1464702429597941760,0.2698507462686567
52,1464696418136997895,0.2698507462686567
52,1464693859552747521,0.2698507462686567
52,1464668286424072197,0.2698507462686567
52,1464595843818872832,0.2698507462686567
52,1464587633674362882,0.2698507462686567
52,1464395861895569414,0.2698507462686567
52,1464697134574362628,0.2692537313432835
52,1464698754712444929,0.2680597014925373
52,1464697802802479110,0.2680597014925373
52,1464665332442873857,0.2674626865671642
52,1463492600665710595,0.2674626865671642
52,1464706672530804739,0.266865671641791
52,1464706641773969413,0.266865671641791
52,1464706024691191814,0.266865671641791
52,1464694974839201792,0.266865671641791
52,1464691722919759878,0.266865671641791
52,1464689273991540909,0.266865671641791
52,1464710332551684097,0.2662686567164179
52,1464739858212085764,0.2656716417910448
52,1464706358528389121,0.2656716417910448
52,1464695582128320516,0.2656716417910448
52,1464693770633584644,0.2656716417910448
52,1464689654398164992,0.2656716417910448
52,1464705760827482126,0.2650746268656717
52,1464700255044308993,0.2650746268656717
52,1464699745985875969,0.2650746268656717
52,1464719887457296393,0.2644776119402985
52,1464689808463249414,0.2644776119402985
52,1464740843093467137,0.2638805970149254
52,1464713921735139335,0.2638805970149254
52,1464710896089972741,0.2638805970149254
52,1464700837528150017,0.2638805970149254
52,1464698845401600000,0.2638805970149254
52,1464692389696602113,0.2638805970149254
52,1464629107992543233,0.2638805970149254
52,1464337474323468292,0.2638805970149254
52,1464714652189958149,0.2632835820895522
52,1464731899205718017,0.2626865671641791
52,1464720736099131394,0.2626865671641791
52,1464706128814784518,0.2626865671641791
52,1464690514255663117,0.2626865671641791
52,1464670363472875521,0.2626865671641791
52,1464581335880814600,0.2626865671641791
52,1464707462473392138,0.2614925373134328
52,1464695147569061897,0.2614925373134328
52,1464728717851336709,0.2608955223880597
52,1464709234524835851,0.2608955223880597
52,1464705896827731977,0.2608955223880597
52,1464693708218146830,0.2608955223880597
52,1464688171770433539,0.2608955223880597
52,1464687922528014345,0.2608955223880597
52,1464715014951120913,0.2602985074626865
52,1464707602848399366,0.2602985074626865
52,1464706870380220420,0.2602985074626865
52,1464703451686912013,0.2602985074626865
52,1464700858793402369,0.2602985074626865
52,1464695194771763200,0.2602985074626865
52,1464694491223400451,0.2602985074626865
52,1464594144890920960,0.2602985074626865
52,1464716094187483141,0.2597014925373134
52,1464702434073268224,0.2597014925373134
52,1464699638770982917,0.2597014925373134
52,1464696129292013571,0.2597014925373134
52,1464730552523804678,0.2591044776119403
52,1464701065371205640,0.2591044776119403
52,1464727089869955075,0.257910447761194
52,1464720950683971595,0.257910447761194
52,1464716928367349773,0.257910447761194
52,1464709177922797570,0.257910447761194
52,1464707266330955776,0.257910447761194
52,1464705174648365056,0.257910447761194
52,1464701371769405444,0.257910447761194
52,1464698572897665031,0.257910447761194
52,1464695362334117889,0.257910447761194
52,1464692866555514888,0.257910447761194
52,1464690825447841797,0.257910447761194
52,1464688596934348803,0.257910447761194
52,1464706433212112897,0.2573134328358208
52,1464705408459808769,0.2573134328358208
52,1464702878321369088,0.2573134328358208
52,1464706699462430720,0.2567164179104477
52,1464699925929807885,0.2567164179104477
52,1464714894121611265,0.2561194029850746
52,1464727468623998982,0.2555223880597015
52,1464727231587049472,0.2555223880597015
52,1464713138700525569,0.2555223880597015
52,1464705936614993925,0.2555223880597015
52,1464704696678031367,0.2555223880597015
52,1464572817685549059,0.2555223880597015
52,1464720203007369222,0.2549253731343283
52,1464719750689402885,0.2549253731343283
52,1464713151635591169,0.2549253731343283
52,1464712752304463889,0.2549253731343283
52,1464707869484498948,0.2549253731343283
52,1464707337218891782,0.2549253731343283
52,1464707653783928834,0.2543283582089552
52,1464703263450836999,0.2543283582089552
52,1464696155389009935,0.2543283582089552
52,1463927750914449423,0.2543283582089552
52,1463642565991968772,0.2543283582089552
52,1462899782138179587,0.2543283582089552
52,1464699885056409610,0.2537313432835821
52,1464743988498477057,0.253134328358209
52,1464734656239185922,0.2525373134328358
52,1464730211006693390,0.2525373134328358
52,1464715150267666437,0.2525373134328358
52,1464714210127106056,0.2525373134328358
52,1464709126106148866,0.2525373134328358
52,1464708908635897860,0.2525373134328358
52,1464706521653288961,0.2525373134328358
52,1464706445803466755,0.2525373134328358
52,1464704969920106505,0.2525373134328358
52,1464702495469588492,0.2525373134328358
52,1464700792242417667,0.2525373134328358
52,1464696944245317644,0.2525373134328358
52,1464689150641197059,0.2525373134328358
52,1464668499570221058,0.2525373134328358
52,1464303214011068428,0.2525373134328358
52,1464737577190273030,0.2519402985074627
52,1464707242083725327,0.2519402985074627
52,1464701730327777284,0.2519402985074627
52,1464695439131824130,0.2519402985074627
52,1464691946425921542,0.2519402985074627
52,1464724601087352834,0.2513432835820895
52,1464705808743215106,0.2513432835820895
52,1464694522080808960,0.2513432835820895
52,1464718183353495553,0.2507462686567164
52,1464707309423235078,0.2501492537313433
52,1464706612036358155,0.2501492537313433
52,1464701112200699908,0.2501492537313433
52,1462930263391019014,0.2501492537313433
52,1464715545748684820,0.2495522388059701
52,1464714273331032064,0.2495522388059701
52,1464708211492147202,0.2495522388059701
52,1464698411110871046,0.2495522388059701
52,1464692629388541959,0.2495522388059701
52,1464684569777426432,0.2495522388059701
52,1464704601962299396,0.248955223880597
52,1464697814156460037,0.2483582089552239
52,1464702587274465282,0.2477611940298507
52,1464699743985147924,0.2477611940298507
52,1464721049359204359,0.2471641791044776
52,1464717153651863557,0.2471641791044776
52,1464704374236762116,0.2471641791044776
52,1464689110992531465,0.2471641791044776
52,1464687327008198665,0.2471641791044776
52,1464642895533772805,0.2471641791044776
52,1464324873589690368,0.2471641791044776
52,1464299945104605185,0.2471641791044776
52,1464733564373766145,0.2459701492537313
52,1464704115766874116,0.2453731343283582
52,1464729743656468480,0.244776119402985
52,1464724683899772929,0.244776119402985
52,1464713870719791105,0.244776119402985
52,1464712314645590025,0.244776119402985
52,1464638511819198472,0.244776119402985
52,1464712132172431363,0.2441791044776119
52,1464702599307972609,0.2441791044776119
52,1464695556375293962,0.2441791044776119
52,1464691220513497103,0.2441791044776119
52,1464685858624356359,0.2441791044776119
52,1464708877996359680,0.2429850746268657
52,1464738456899407874,0.2423880597014925
52,1464640171828301829,0.2423880597014925
52,1464720268505538561,0.2417910447761194
52,1464713894589521929,0.2417910447761194
52,1464711301243015179,0.2417910447761194
52,1464705633895301120,0.2417910447761194
52,1464704117801160722,0.2417910447761194
52,1464703405511827458,0.2417910447761194
52,1464700907648651268,0.2417910447761194
52,1464700608515088391,0.2417910447761194
52,1464699376023089170,0.2417910447761194
52,1464692145093287949,0.2417910447761194
52,1464576488741781506,0.2417910447761194
52,1464155352371318790,0.2417910447761194
52,1463847745014439937,0.2417910447761194
52,1462095662758121474,0.2417910447761194
52,1464716918112276487,0.2411940298507462
52,1464712001087750148,0.2411940298507462
52,1464702001078546451,0.2411940298507462
52,1464698841903554569,0.2411940298507462
52,1464693278184456206,0.2405970149253731
52,1464732869188804616,0.2399999999999999
52,1464723888605216774,0.2399999999999999
52,1464714307556552712,0.2399999999999999
52,1464710856810369033,0.2399999999999999
52,1464708512387371013,0.2399999999999999
52,1464706745092169734,0.2399999999999999
52,1464700914003070980,0.2399999999999999
52,1464699668118581258,0.2399999999999999
52,1464689186947145732,0.2399999999999999
52,1464671880250642433,0.2399999999999999
52,1464715100242251784,0.2394029850746268
52,1464662703734153220,0.2394029850746268
52,1464350579401150464,0.2394029850746268
52,1464710483920007174,0.2382089552238806
52,1464706720740122630,0.2382089552238806
52,1464705574755618818,0.2382089552238806
52,1464716043109244938,0.2376119402985074
52,1464707047132385290,0.2376119402985074
52,1464735367228272652,0.2370149253731343
52,1464732223173758989,0.2370149253731343
52,1464712871351398400,0.2370149253731343
52,1464710064997085203,0.2370149253731343
52,1464709154015047683,0.2370149253731343
52,1464707952644956162,0.2370149253731343
52,1464707206591483907,0.2370149253731343
52,1464703345608773636,0.2370149253731343
52,1464392321622056969,0.2370149253731343
52,1464327450507235335,0.2370149253731343
52,1464695615347122187,0.2364179104477612
52,1464718386940809217,0.235820895522388
52,1464711337276280839,0.235820895522388
52,1464703744491376641,0.235820895522388
52,1464334175889248259,0.235820895522388
52,1464725011218972676,0.2352238805970149
52,1464720066516242437,0.2352238805970149
52,1464710887248441344,0.2352238805970149
52,1464708878495584262,0.2352238805970149
52,1464704225447841793,0.2352238805970149
52,1464701258967793668,0.2352238805970149
52,1464729008000495619,0.2346268656716418
52,1464689258745237510,0.2346268656716418
52,1464707907732312064,0.2340298507462686
52,1464703917363806215,0.2340298507462686
52,1464700773904883722,0.2340298507462686
52,1464698479377367043,0.2340298507462686
52,1464690829105287180,0.2340298507462686
52,1464579011032584196,0.2340298507462686
52,1464350017989357571,0.2340298507462686
52,1464712622796849153,0.2328358208955223
52,1464693613267496962,0.2328358208955223
52,1464714946827231236,0.2322388059701492
52,1464712632288616452,0.2322388059701492
52,1464705683400577028,0.2322388059701492
52,1464704001082105864,0.2322388059701492
52,1464700873116954640,0.2322388059701492
52,1464696716339421186,0.2322388059701492
52,1464696255037247489,0.2322388059701492
52,1464694713806688256,0.2322388059701492
52,1464689777056362508,0.2322388059701492
52,1464679555873099786,0.2322388059701492
52,1464707758670897164,0.2316417910447761
52,1464742584006234112,0.231044776119403
52,1464732052289376262,0.231044776119403
52,1464719376553238530,0.231044776119403
52,1464718745658544128,0.231044776119403
52,1464717546179940354,0.231044776119403
52,1464712502437158913,0.231044776119403
52,1464708480569421837,0.231044776119403
52,1464707393695232010,0.231044776119403
52,1464706706898837506,0.231044776119403
52,1464691374440263692,0.231044776119403
52,1464690396559249411,0.231044776119403
52,1464707838790492165,0.2304477611940298
52,1464705677578887176,0.2304477611940298
52,1464698363216019457,0.2304477611940298
52,1464350896935120903,0.2304477611940298
52,1464714159908691970,0.2298507462686567
52,1464715429956530180,0.2280597014925373
52,1464721467342348290,0.2274626865671641
52,1464708394275819527,0.2274626865671641
52,1464705991258296327,0.2274626865671641
52,1464705796441354249,0.2274626865671641
52,1464700711296331779,0.2274626865671641
52,1464695526675390466,0.2274626865671641
52,1464694403784658948,0.2274626865671641
52,1462559316863500288,0.2274626865671641
52,1464714947393466371,0.226865671641791
52,1464708262364917763,0.226865671641791
52,1464699294682865664,0.226865671641791
52,1464697644232720390,0.226865671641791
52,1464694316165701636,0.226865671641791
52,1464706420008493067,0.2262686567164179
52,1464707365173964803,0.2256716417910447
52,1464715473984139265,0.2250746268656716
52,1464721460287574019,0.2244776119402985
52,1464708830168858624,0.2244776119402985
52,1464516191532158983,0.2244776119402985
52,1464703482905120776,0.2238805970149253
52,1464696479617007622,0.2238805970149253
52,1464719025288761349,0.2232835820895522
52,1464714828233199621,0.2232835820895522
52,1464711522698076164,0.2232835820895522
52,1464710555420270597,0.2232835820895522
52,1464710316089122820,0.2232835820895522
52,1464707866993037312,0.2232835820895522
52,1464706992631595008,0.2232835820895522
52,1464697258738393104,0.2232835820895522
52,1464687751836676100,0.2232835820895522
52,1462733465942691841,0.2232835820895522
52,1464721368394645512,0.2226865671641791
52,1464718433338236935,0.2226865671641791
52,1464708680486727682,0.2226865671641791
52,1464707957703258113,0.2226865671641791
52,1464701176612589568,0.2226865671641791
52,1464700678727770114,0.2226865671641791
52,1464687090159996933,0.2226865671641791
52,1464719642627383306,0.2220895522388059
52,1464745470761349122,0.2214925373134328
52,1464709127469469701,0.2214925373134328
52,1464705849897664515,0.2214925373134328
52,1464689402853089280,0.2214925373134328
52,1464322730099191810,0.2214925373134328
52,1464741971965194245,0.2208955223880597
52,1464725775681298436,0.2208955223880597
52,1464715568104230913,0.2208955223880597
52,1464707416172466185,0.2208955223880597
52,1464727336683724809,0.2202985074626865
52,1464702325419913219,0.2202985074626865
52,1464706487952027661,0.2197014925373134
52,1464689982241714181,0.2197014925373134
52,1464729510637617152,0.2191044776119403
52,1464727028981280781,0.2191044776119403
52,1464718568180879376,0.2191044776119403
52,1464714745597071369,0.2191044776119403
52,1464710772366401542,0.2191044776119403
52,1464710060794339330,0.2191044776119403
52,1464709193164853250,0.2191044776119403
52,1464707727880556550,0.2191044776119403
52,1464706857222742024,0.2191044776119403
52,1464706834288234500,0.2191044776119403
52,1464706131482271752,0.2191044776119403
52,1464706039803219984,0.2191044776119403
52,1464700443066519563,0.2191044776119403
52,1464697629036748805,0.2191044776119403
52,1464696572374102017,0.2191044776119403
52,1464670638585622532,0.2191044776119403
52,1464722621816258567,0.2185074626865671
52,1464701445517852675,0.2185074626865671
52,1464713468246904846,0.217910447761194
52,1464711310172688393,0.217910447761194
52,1464704001128247304,0.217910447761194
52,1464659599529844740,0.217910447761194
52,1464704257618288648,0.2161194029850746
52,1464741143678226434,0.2155223880597014
52,1464732287556329476,0.2155223880597014
52,1464730803083091969,0.2155223880597014
52,1464719920399360004,0.2155223880597014
52,1464718852890234888,0.2155223880597014
52,1464718112037687311,0.2155223880597014
52,1464717117639569419,0.2155223880597014
52,1464709923359580166,0.2155223880597014
52,1464709644576821257,0.2155223880597014
52,1464708825378918409,0.2155223880597014
52,1464707384203489283,0.2155223880597014
52,1464706004785025028,0.2155223880597014
52,1464703872090480642,0.2155223880597014
52,1464700025871740931,0.2155223880597014
52,1464697705674989574,0.2155223880597014
52,1464692281219366917,0.2155223880597014
52,1464685454893191173,0.2155223880597014
52,1464710661255090181,0.2149253731343283
52,1464707086663790592,0.2149253731343283
52,1464706260582998024,0.2149253731343283
52,1464699076595888131,0.2149253731343283
52,1464691577146818563,0.2149253731343283
52,1464575290382991378,0.2149253731343283
52,1464297249517752322,0.2149253731343283
52,1462161539247521795,0.2149253731343283
52,1464662485462568965,0.2143283582089552
52,1464741407466434562,0.2137313432835821
52,1464709162160607236,0.2131343283582089
52,1464700213210370050,0.2131343283582089
52,1464709399977545737,0.2125373134328358
52,1464705965375299587,0.2125373134328358
52,1463918469737504773,0.2125373134328358
52,1464693216465281027,0.2119402985074626
52,1464726254322696202,0.2113432835820895
52,1464725903343239170,0.2113432835820895
52,1464721001623736326,0.2113432835820895
52,1464720957042573318,0.2113432835820895
52,1464709796033187846,0.2113432835820895
52,1464708848640753664,0.2113432835820895
52,1464706291146924032,0.2113432835820895
52,1464706273132400643,0.2113432835820895
52,1464706050662322189,0.2113432835820895
52,1464703891128426502,0.2113432835820895
52,1464702397058531328,0.2113432835820895
52,1464697677283827719,0.2113432835820895
52,1464697256175714313,0.2113432835820895
52,1464688734310445065,0.2113432835820895
52,1464741983713480708,0.2107462686567164
52,1464738490818588674,0.2107462686567164
52,1464709285439586317,0.2107462686567164
52,1464704878824112138,0.2107462686567164
52,1464692732325203969,0.2107462686567164
52,1464683971590115333,0.2107462686567164
52,1464740322613895168,0.2101492537313432
52,1464733042161983498,0.2101492537313432
52,1464718519468236808,0.2101492537313432
52,1464712699414298628,0.2101492537313432
52,1464709873841627141,0.2101492537313432
52,1464702688499843080,0.2101492537313432
52,1464707240867385345,0.2095522388059701
52,1464711083604725761,0.2083582089552239
52,1464706522580144134,0.2083582089552239
52,1464695556333318145,0.2083582089552239
52,1464341317845229574,0.2083582089552239
52,1464721181261586433,0.2077611940298507
52,1464719336426381317,0.2077611940298507
52,1464716449814097920,0.2077611940298507
52,1464734823931695106,0.2071641791044776
52,1464731900958973969,0.2071641791044776
52,1464722728380940289,0.2071641791044776
52,1464711296092450823,0.2071641791044776
52,1464707902887841792,0.2071641791044776
52,1464705965731758087,0.2071641791044776
